,sentiment,id,date,query,user,text
1232,0,2236125135,Fri Jun 19 02:55:03 PDT 2009,NO_QUERY,jesscarosello,@thegleampt2 WHAT? How do they need saving?! They can't go offline 
1233,0,1468963112,Tue Apr 07 04:36:43 PDT 2009,NO_QUERY,itikecil,a friend broke his promises.. 
1234,0,2175860699,Mon Jun 15 02:12:32 PDT 2009,NO_QUERY,JonathanAB,@ChristianIvann I wish to be this ;-) but the truth is this 
1235,0,2218791330,Wed Jun 17 23:09:24 PDT 2009,NO_QUERY,SexualPanda,What's wrong with me. 
1236,0,2072234639,Sun Jun 07 20:38:27 PDT 2009,NO_QUERY,Jazina,@dannywood Like I told you the other day on Q100 THANK YOU FOR COMING BACK!!! Ps. weather for Jones Beach is iffy  PRAY FOR GOOD WEATHER
1237,0,1687552401,Sun May 03 09:00:00 PDT 2009,NO_QUERY,winditup17,"headache, bad sleep, and a funny taste in my mouth. I hope I'm not getting sick "
1238,0,2030651363,Thu Jun 04 08:41:03 PDT 2009,NO_QUERY,agentpika,Ate something lady night that doesn't agree with me. Can't do anything about it... Still alone at work 
1239,0,2266424569,Sun Jun 21 08:29:11 PDT 2009,NO_QUERY,serialchiller,Target of 139.. we could have EASILY restricted them to under 100    #PakCricket
1240,0,2238709249,Fri Jun 19 07:38:23 PDT 2009,NO_QUERY,thequinngirl,@melaniecmusic more dvds 
1241,0,1981291870,Sun May 31 08:50:46 PDT 2009,NO_QUERY,SArmyPureEvil,"Just had a mad moment, decided I would go to San Diego Comic Con but discovered that it was sold out.  Next year Mabes, promise. #SArmy"
1242,0,2189931462,Tue Jun 16 01:17:37 PDT 2009,NO_QUERY,CaptainCooll, im going to sulk
1243,0,2198558517,Tue Jun 16 16:14:46 PDT 2009,NO_QUERY,wyattearp,is calling quits for today. I can only review so much code at a time and be crushed by finding out I reviewed the wrong codebase 
1244,0,2221341704,Thu Jun 18 05:11:52 PDT 2009,NO_QUERY,strawberrykitty,god i cant work wen i feel like this just wanna go home n sit in a dark room 
1245,0,1794574657,Thu May 14 06:06:55 PDT 2009,NO_QUERY,Daytona4,"@TaYlOrRaY2 Oh man that sucks. I work at a place who counsels divorcing parents and that is what all of them do, use the kids to get back "
1246,0,1684902403,Sat May 02 22:24:13 PDT 2009,NO_QUERY,K3ITH_BERK,@LucasHilton why did you log off so fast? 
1247,0,1999435753,Mon Jun 01 20:12:48 PDT 2009,NO_QUERY,whatupitsA,i miss my boyfriend. alot. almost 48 hourse with out talking to him  going CRAZYYYY...p.s. screw verizon wireless. its their fault
1248,0,1996768544,Mon Jun 01 15:39:26 PDT 2009,NO_QUERY,filmriot,Don't kill the messanger... But... Gore Verbinski May Not Direct BioShock http://tinyurl.com/n9y7aq   !
1249,0,1957694436,Fri May 29 01:18:26 PDT 2009,NO_QUERY,ElysElectric,I guess its bedtime. Goodnight twitter.  my bed is so big and empty without him.
1250,0,2257271976,Sat Jun 20 14:04:20 PDT 2009,NO_QUERY,lynkait,ughh. why do you have to be so mean? 
1251,0,2053303885,Sat Jun 06 04:03:40 PDT 2009,NO_QUERY,siWALPay,says Church Flu Guidance: holding of hands during the praying of âOur Fatherâ? should not be conducted.  http://plurk.com/p/yt9fd
1252,0,2263459797,Sun Jun 21 00:52:23 PDT 2009,NO_QUERY,Mark5Films,@johnmayer indian anytime soon ? 'something's missing' in india 
1253,0,1975965381,Sat May 30 16:17:25 PDT 2009,NO_QUERY,blak4ever,"@iLoveDemiSelena I know, I miss her tweets  Just have to be patient. She'll tweet soon."
1254,0,2069562416,Sun Jun 07 16:06:20 PDT 2009,NO_QUERY,PaterzAttack,"Morning, Twitter. My tonsils are caning... "
1255,0,2191558929,Tue Jun 16 05:31:30 PDT 2009,NO_QUERY,brownshu,wearing two shirts today.. it's marginally helping.. i think i am sitting under the AC. 
1256,0,1678192319,Sat May 02 05:51:48 PDT 2009,NO_QUERY,torilovesbradie,@charlii1 she only like me for my food  nah it's cox I love her soooo much and we are so damn sexy! Xxx
1257,0,2185162676,Mon Jun 15 16:58:48 PDT 2009,NO_QUERY,prettyawesome14,omg the movie drag me to hell was SO retarded!!!  Its really stupid &amp; boringgg!!! I was so disappointed!
1258,0,1824222846,Sun May 17 00:30:06 PDT 2009,NO_QUERY,laurenlivesloud,"mi chico de casa es alive, i feel better now about not being able to sleep  @expressjam, thanks for falling asleep on me buddy "
1259,0,1834779832,Mon May 18 04:10:38 PDT 2009,NO_QUERY,DeliveryDemon,@martinrstone  Were you aware of this? http://bit.ly/hJjfA Think winners  were biased towards technology rather than content 
1260,0,2055307811,Sat Jun 06 09:04:46 PDT 2009,NO_QUERY,rebekahgenice8,Im planning on entering a pagaent but i dont know what my talent is 
1261,0,2327689360,Thu Jun 25 08:39:51 PDT 2009,NO_QUERY,FuchsiaStiletto,@its_sb I partying! Yeay. But in Hitchin  Boooo. But free hard food and sweete sweet reggae music!
1262,0,2286731955,Mon Jun 22 16:50:56 PDT 2009,NO_QUERY,urisamaniego,headache 
1263,0,2256264817,Sat Jun 20 12:30:43 PDT 2009,NO_QUERY,nightwheel,I'm sitting here watch mike after eating homemade tacos. And wishing that I could go to Mike's birthday Bash 
1264,0,1548796696,Fri Apr 17 21:59:55 PDT 2009,NO_QUERY,dharmashark,@whatkilesaid 
1265,0,2064872160,Sun Jun 07 07:22:29 PDT 2009,NO_QUERY,Blakeybelle,"@cmariex actually no joke, i dont even know any of his songs  and my physics examm is on wed  x"
1266,0,2299096577,Tue Jun 23 12:29:54 PDT 2009,NO_QUERY,tracytrace429,@blackthundr u missed jerk sesh part 2 the other night  i better see some jerkin in the freestyle circle at the fair tho! haha
1267,0,2235523637,Fri Jun 19 01:25:09 PDT 2009,NO_QUERY,SilentJade13,I had a sweet dream last night. Too bad it's over now; back to reality. 
1268,0,2190225342,Tue Jun 16 02:07:20 PDT 2009,NO_QUERY,jurgenspangl,argh. I guess my logic board of my MacBook pro is gone  is this a sign to get a new mbp?
1269,0,1551870603,Sat Apr 18 10:11:12 PDT 2009,NO_QUERY,LittleNutella,I will eat ... but pffff 
1270,0,2065782617,Sun Jun 07 09:16:47 PDT 2009,NO_QUERY,Sildar22,sundays with rain are sooooooo boring!  btw why the fuck is it called SUNday then???
1271,0,2192849335,Tue Jun 16 07:38:26 PDT 2009,NO_QUERY,funkcaroline,@dannyhoyt it twas the thunderstorm...it woke me up!!! sorrrryyyyyy. 
1272,0,2008673734,Tue Jun 02 14:29:08 PDT 2009,NO_QUERY,kendragomes,So long dance show  i hate to part with you!
1273,0,1694508873,Mon May 04 02:57:04 PDT 2009,NO_QUERY,NattNatt81,Cleaning up after the day befores antics 
1274,0,2064293928,Sun Jun 07 05:51:07 PDT 2009,NO_QUERY,Silchenko,Still 21 hrs till my placebo Album can be legally downloaded 
1275,0,1677936283,Sat May 02 04:45:30 PDT 2009,NO_QUERY,boardyuk,"Still waiting for the band to get here for the next session, things were meant to start around midday  Really wanna get these tracks done"
1276,0,1824617583,Sun May 17 02:10:13 PDT 2009,NO_QUERY,mcraddictal,@PotFace that's not boring.  just interesting
1277,0,1958078952,Fri May 29 02:35:19 PDT 2009,NO_QUERY,special_noodles,"@JohnGreenaway dammit, no! one tweet from september, noodles is also taken "
1278,0,1687243585,Sun May 03 08:10:10 PDT 2009,NO_QUERY,JustJames_,"@dylan_mason I agree, it's done well for no promo, but I'm gutted that it was sooo close to #10! "
1279,0,2230975747,Thu Jun 18 17:52:21 PDT 2009,NO_QUERY,EvolutionDesign,@carolineschnapp I got it and sent you an email... I can't DM you for some reason 
1280,0,2066074424,Sun Jun 07 09:50:24 PDT 2009,NO_QUERY,ats2040,@_FB_ sorry to hear about it.  I'd go mental without a car 
1281,0,2061776215,Sat Jun 06 21:35:24 PDT 2009,NO_QUERY,micaelafisk,Has to get in bed.  stepmoms orders. Ugh. What can ya do?
1282,0,1695954326,Mon May 04 07:18:28 PDT 2009,NO_QUERY,Cristinashaggy,suspended and thats 4 a week if he gets in trouble one more time he'll b expelled which iz tha rest of tha school year 
1283,0,1990745280,Mon Jun 01 05:38:40 PDT 2009,NO_QUERY,mrhulk,I broke my broken chair again. That's mean i have to buy a new one this weekend. 
1284,0,1973766856,Sat May 30 11:47:37 PDT 2009,NO_QUERY,Jane_Howitt,"@paulshadwell Uninstalled A Air. Re-installed it. Launched TD - just black box, still  Don't know what to try next."
1285,0,2053085948,Sat Jun 06 03:12:55 PDT 2009,NO_QUERY,Harrie_Slator,@Katie_Locker dude it's raining it's so depressing I want a sunny day for the dinner  wah !!!
1286,0,2060318635,Sat Jun 06 18:40:52 PDT 2009,NO_QUERY,daisbeth,The Penguins are falling apart 
1287,0,1835309165,Mon May 18 05:41:08 PDT 2009,NO_QUERY,samantha0381,must do this stupid report on childrens health 
1288,0,2058842443,Sat Jun 06 15:44:12 PDT 2009,NO_QUERY,jajajota,lost his iPod touch 
1289,0,2324527121,Thu Jun 25 03:23:06 PDT 2009,NO_QUERY,izzymenzy,"Just came back from a HCTIB meet. I missed my bitches!&lt;3 Lol, I WANT SCHOOL "
1290,0,2219309427,Thu Jun 18 00:15:01 PDT 2009,NO_QUERY,fattyscandals,"@sandypek Nope, we have both paper and on laptop. "
1291,0,2192760637,Tue Jun 16 07:30:40 PDT 2009,NO_QUERY,stevtomato,"@emilygan Eep, I just got back from the toilet and you're gone "
1292,0,1966774005,Fri May 29 18:22:30 PDT 2009,NO_QUERY,aldo_oner,Time to paint... I think I am catching the weather flu! Dain 
1293,0,1559908027,Sun Apr 19 12:21:18 PDT 2009,NO_QUERY,uxmaven,@stefsull Usually only when it gets wonky. Actually headed for Genius Bar this aft: Macbook refused to restart after last forced reboot 
1294,0,2217228182,Wed Jun 17 20:34:16 PDT 2009,NO_QUERY,sachin_shah,@nickie14 that's right   #dcu
1295,0,1993719389,Mon Jun 01 10:49:30 PDT 2009,NO_QUERY,lemonfacee,"aww, when did daxflame stop making videos? "
1296,0,1564266366,Mon Apr 20 02:38:02 PDT 2009,NO_QUERY,FrancescAcknet,wishes sissy was here 
1297,0,2050748592,Fri Jun 05 19:13:25 PDT 2009,NO_QUERY,Ps8612,"@bakespace http://twitpic.com/6n1j1 - aw, what happened? "
1298,0,2198704505,Tue Jun 16 16:27:09 PDT 2009,NO_QUERY,vitriolick,Managed to lose a bag of stuff I bought btwn the store and home. I'm blaming the nausea. No more DS on the bus ride home. Motion sickness 
1299,0,2263158353,Sun Jun 21 00:05:41 PDT 2009,NO_QUERY,mmevnz,I have the hic ups 
1300,0,1997667549,Mon Jun 01 17:14:59 PDT 2009,NO_QUERY,BradSabbath,"@MadisonMitchell why did you have to end the video blog where you did, i wanted to hear about disneyland! "
1301,0,1985873000,Sun May 31 17:56:03 PDT 2009,NO_QUERY,Maevrim,I got halfway through making my own smoothie to find that there were only 2 ice cubes in the ice cube tray 
1302,0,1963871531,Fri May 29 13:22:39 PDT 2009,NO_QUERY,Danny_Who,"The Rain Makes Me Sad. Its Like I Want To Kill myself,&lt;-  "
1303,0,1967594208,Fri May 29 19:51:59 PDT 2009,NO_QUERY,LucyLongo,my neck still hurts 
1304,0,1995972000,Mon Jun 01 14:20:03 PDT 2009,NO_QUERY,NahImBrian,I really wish #twitterberry had a retweet feature 
1305,0,2217994017,Wed Jun 17 21:42:43 PDT 2009,NO_QUERY,Laurennh,@mariaax21 i know i have mad skillzzzz. i really hope they didn't already come to dallas 
1306,0,2255691473,Sat Jun 20 11:38:41 PDT 2009,NO_QUERY,JeannieBeanie,Line for iPhone 3GS is 30-40 strong in Cincy right now. Sad I'm not getting one yet. 
1307,0,2070204628,Sun Jun 07 17:16:40 PDT 2009,NO_QUERY,Quimo,@insearchofnkotb None of your twitpics are working 
1308,0,1553079752,Sat Apr 18 13:19:14 PDT 2009,NO_QUERY,kellypxox,@ciararyandreams the one of don't forgot that someone made of jb and miley its pretty sad  http://tinyurl.com/dd5z9j
1309,0,2186219009,Mon Jun 15 18:31:31 PDT 2009,NO_QUERY,lucinhaayub,@tommcfly hey! you just reply who send you a million tweets or who is &quot;mean&quot;? it's not fair ... 
1310,0,2016238558,Wed Jun 03 06:25:32 PDT 2009,NO_QUERY,jager13579,@bdarfler As of now no  Le sigh...have fun though!
1311,0,2210025492,Wed Jun 17 11:04:51 PDT 2009,NO_QUERY,davidrayramos,Went home during lunch to gt the iPhone 3.0 update; was not available yet  Will have wait till 5:30 now
1312,0,2007462195,Tue Jun 02 12:40:30 PDT 2009,NO_QUERY,ambercantrell,now does anyone know how to do screen caps?....i dont think you can with an flv player 
1313,0,2301095960,Tue Jun 23 14:59:45 PDT 2009,NO_QUERY,Brinikaa,1 day left of being freshman class presidente. 
1314,0,2286916032,Mon Jun 22 17:06:02 PDT 2009,NO_QUERY,kellyvbrown,"@gwensutton I was going to try to go completely without the smokes today, but I didn't make it. I broke down around lunch time. "
1315,0,2053551673,Sat Jun 06 04:57:15 PDT 2009,NO_QUERY,mmmanders,"How does semi-formal dress code look like? Man, i dont even have anything close to formal for tomoro "
1316,0,1825343832,Sun May 17 05:20:48 PDT 2009,NO_QUERY,craigshimmon,has a cold 
1317,0,1981828141,Sun May 31 09:58:36 PDT 2009,NO_QUERY,willbates,@br33nDb0y thanks .. i hope so too  .. and to hell w/ my phone..lol
1318,0,2054853943,Sat Jun 06 08:12:54 PDT 2009,NO_QUERY,juliedeborah,Last night was interesting.  Went out with Meghans dance teacher and some of the dance moms.  My head hurts 
1319,0,1824740758,Sun May 17 02:43:15 PDT 2009,NO_QUERY,Kurty4lyf,Is feeling pretty low 
1320,0,2223490014,Thu Jun 18 08:20:20 PDT 2009,NO_QUERY,LexieJonas,wow my sisters have gottan really big im so sad i dont get to see them 
1321,0,2070896241,Sun Jun 07 18:29:08 PDT 2009,NO_QUERY,BeccaWood16,Ugh stomach hurts soo bad 
1322,0,1962266855,Fri May 29 10:46:55 PDT 2009,NO_QUERY,HLT4BAMA,I miss having nothing to do except lay out beside the pool every day of the summer.  That was much better than spending all day in class.
1323,0,1999137668,Mon Jun 01 19:42:21 PDT 2009,NO_QUERY,KatLJB,Just gave my hug a goodbye  it's always as leaving home at first....
1324,0,1998434821,Mon Jun 01 18:32:36 PDT 2009,NO_QUERY,VIBEAUTY,@3RDegree09 I'm single  I'm about to start dating. I'm sick of being single
1325,0,2252043744,Sat Jun 20 05:18:12 PDT 2009,NO_QUERY,lynxs24,"Bored bored bored, yeah i am bored. Have loads to do but i feel sick "
1326,0,1989093502,Mon Jun 01 00:19:28 PDT 2009,NO_QUERY,ahhamber,Why do I always sit in the drive thru foreverr at fatburger 
1327,0,2057048063,Sat Jun 06 12:16:22 PDT 2009,NO_QUERY,kirstypoos,@Sion71 me too 
1328,0,2253646168,Sat Jun 20 08:30:57 PDT 2009,NO_QUERY,SCIFI_channel,@NeilHudson Thought that might be the case 
1329,0,2048563094,Fri Jun 05 15:24:18 PDT 2009,NO_QUERY,DavidHedz,"Such a gloomy day today...  ...Maybe some Mariachi will lighten me up. That, or tequila."
1330,0,1969815721,Sat May 30 01:19:59 PDT 2009,NO_QUERY,Katiee_x95,In Wales On Holiday But I Am Going Soon Dont Want ToLeave And Got Sun Burn On My Back. x 
1331,0,2200927974,Tue Jun 16 19:34:08 PDT 2009,NO_QUERY,xangex2,@xroundincircles oh know that would be terrible 
1332,0,1997996506,Mon Jun 01 17:49:07 PDT 2009,NO_QUERY,knitsitter,Went up to Indiana to swim but the pool was closed  Came home and saw UP. It is a cute funny but somewhat scary movie
1333,0,2053227516,Sat Jun 06 03:46:32 PDT 2009,NO_QUERY,baxbex,relaxin!! rains back 
1334,0,2251039367,Sat Jun 20 02:14:52 PDT 2009,NO_QUERY,oh_my_golly,Feeling crap. Missing the SA vs Spain match. Call the waaaahmbulance 
1335,0,1989703389,Mon Jun 01 02:30:29 PDT 2009,NO_QUERY,LauraBF,Having ice cream with raspberry and white chocolate sauce YUM!!! Really should be going for a walk but i need comfort food 
1336,0,2249178551,Fri Jun 19 21:51:31 PDT 2009,NO_QUERY,cattdazzle,@kissbangbangme Awww  Me and her are like BFFs. Why do you hate her?
1337,0,2254464216,Sat Jun 20 09:47:20 PDT 2009,NO_QUERY,VeeIchik,Nuthing like rainy party 
1338,0,2003124069,Tue Jun 02 05:55:44 PDT 2009,NO_QUERY,gilachess,Probably this is the first time I've lost a friend because of religion 
1339,0,2057418306,Sat Jun 06 12:58:11 PDT 2009,NO_QUERY,SBnewnie,Had this song on repeat since 7am. Its givin me a headache tho. But I dnt wanna change itttt 
1340,0,2175943888,Mon Jun 15 02:27:18 PDT 2009,NO_QUERY,hnutt26,I've been in infected by a trojan worm  It says its need for speed undercover but its been on my pc for months and never any problems hmm
1341,0,2196321597,Tue Jun 16 12:19:04 PDT 2009,NO_QUERY,Vcami,so my headache is gone...but now i been feeling nauseous 
1342,0,2174896164,Sun Jun 14 23:34:25 PDT 2009,NO_QUERY,aznbean,Anyone have any pepto i can borrow? Blehh 
1343,0,1752771958,Sat May 09 22:56:22 PDT 2009,NO_QUERY,cooltothemax,i miss battlestar galactica and kara thrace. 
1344,0,2065141012,Sun Jun 07 07:59:04 PDT 2009,NO_QUERY,Cryptonium,suddenly my fox series and movie satellite channels show no signal 
1345,0,2054295901,Sat Jun 06 07:02:04 PDT 2009,NO_QUERY,monkisintharain,watching the numbers go down as im typing!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! i ran out of numbers 
1346,0,1824927073,Sun May 17 03:33:41 PDT 2009,NO_QUERY,Rawrrgasmic,@James_Waters Jaaaaames! Like such an excitable puppy to see me! My plastic has suffered hurumph 
1347,0,2069564999,Sun Jun 07 16:06:37 PDT 2009,NO_QUERY,ivybeth,@kkitty23 hey I hope you feel better soon 
1348,0,1932657740,Tue May 26 21:55:49 PDT 2009,NO_QUERY,THEsuperboone,"ps- important folk in California, STOP BEING A JERK PLEASE. "
1349,0,2060243986,Sat Jun 06 18:32:12 PDT 2009,NO_QUERY,ooitschristina,http://twitpic.com/6soi8  non-moving key fell off my powerbook. fail 
1350,0,1573304216,Tue Apr 21 00:34:05 PDT 2009,NO_QUERY,barbiegirl20,"petting my baby kitty cat.,i have a major headache "
1351,0,2183843989,Mon Jun 15 15:03:44 PDT 2009,NO_QUERY,stepholinski,totally need help with my tumblr 
1352,0,1977424055,Sat May 30 20:57:09 PDT 2009,NO_QUERY,SnarkyTwit,Draino has kind of helped the stopped up drain 
1353,0,1793129785,Thu May 14 01:29:21 PDT 2009,NO_QUERY,paumin,why is Stockholm so quiet 
1354,0,2285701847,Mon Jun 22 15:28:09 PDT 2009,NO_QUERY,Jayaaaaa,"GOOD MORNING ,IM LATE FOR THE TIMEâ¦  SO SORRY "
1355,0,2066751503,Sun Jun 07 11:06:17 PDT 2009,NO_QUERY,imatoysruskid,@ChrisCuomo Happy Sunday to you too!  Your garden is gorgeous!   I have no green thumb at all. 
1356,0,1962919980,Fri May 29 11:55:34 PDT 2009,NO_QUERY,hockeyisgood,@ep31 well twitter doesn't even work from my phone anymore 
1357,0,2067423184,Sun Jun 07 12:19:01 PDT 2009,NO_QUERY,cassiewowlovely,@TheLastDoctor So it's like a dead father. That must hurt.  How do you feel about it? You can open up to me. It's ok to talk about it.
1358,0,2051931703,Fri Jun 05 23:10:51 PDT 2009,NO_QUERY,lliella,darn papers! finished the elements but still have to make several papers to round up the kit 
1359,0,2251679965,Sat Jun 20 04:15:29 PDT 2009,NO_QUERY,Sylwia_hsarC,"@30SECONDSTOMARS Sad that I couldn't be there   So, are you in London?"
1360,0,2067188729,Sun Jun 07 11:54:33 PDT 2009,NO_QUERY,deezydothis,@CaramelPearl  stick around!!!!
1361,0,2052890433,Sat Jun 06 02:25:46 PDT 2009,NO_QUERY,operationkiwi,Spoke to soon now totally chucking it down 
1362,0,1753593188,Sun May 10 02:25:12 PDT 2009,NO_QUERY,J980,Back to orlando 
1363,0,1998466152,Mon Jun 01 18:35:42 PDT 2009,NO_QUERY,KINSEYlovesJSI,how do I take a pic on Mac?! Wheres J-si when I need him??? 
1364,0,1992644973,Mon Jun 01 09:05:28 PDT 2009,NO_QUERY,peterdcowan,Going to h and c to see if they have my house keys 
1365,0,2295470733,Tue Jun 23 07:58:15 PDT 2009,NO_QUERY,millarca,Winding a ball of yarn should not be this tiring. I *must* be sick. That drained me. 
1366,0,1559090094,Sun Apr 19 10:13:56 PDT 2009,NO_QUERY,vic1987,As recently realised who my true and loyal friends are 
1367,0,1824216745,Sun May 17 00:28:42 PDT 2009,NO_QUERY,fumpT,@pandabuilt Great to have you here! But the web site appears blank from my iPhone. 
1368,0,2255454807,Sat Jun 20 11:17:15 PDT 2009,NO_QUERY,vickiroach,is thinking she's too tired for transformers 
1369,0,1992431415,Mon Jun 01 08:44:33 PDT 2009,NO_QUERY,fxdgear,"#gmail spam filter must be taking a long smoke break this am, I'm getting a ton of crap today! "
1370,0,2322039649,Wed Jun 24 21:57:20 PDT 2009,NO_QUERY,jonathanbudd,tweetdeck vs tweetie Iphone Apps Review... http://bit.ly/18mWF3 - Dang. @MatthewNeer was right!! Tweetie doesn't have vid upload.  I lose.
1371,0,1973447298,Sat May 30 11:09:57 PDT 2009,NO_QUERY,LyNZBenZ,@Day26OnStTeam how could u not shout me out as a hard Day 26 fan??! im hurt... 
1372,0,1932508135,Tue May 26 21:36:37 PDT 2009,NO_QUERY,megando,@nmack1 I hope you and Ashley are having a great time in Dublin! I miss you already 
1373,0,2055174715,Sat Jun 06 08:50:22 PDT 2009,NO_QUERY,DavsTaylor,no more wzor 
1374,0,2012308407,Tue Jun 02 20:25:27 PDT 2009,NO_QUERY,theAMAZINGcp,Feels neglected tonighr 
1375,0,1961992730,Fri May 29 10:21:23 PDT 2009,NO_QUERY,jdl0301,"Twenty20 cricket, beer and sunshine very good. Well apart from the beer cause i'm on tablets! "
1376,0,2195265711,Tue Jun 16 10:54:08 PDT 2009,NO_QUERY,LauraDunne,our oxegen tent is bleedin masso 09 ha..took it down al on my own snif snif wel its lyin on the ground in my garden ders 2 many wasps out 
1377,0,2203501894,Tue Jun 16 23:52:59 PDT 2009,NO_QUERY,Jameziee,Feelin sorry for my baby.  she dont feel good nd i cant do anything bout it.!! :/
1378,0,2250598846,Sat Jun 20 00:57:51 PDT 2009,NO_QUERY,doppeybird,way pissed off about not getting the job. STILL unemployed 
1379,0,1981978422,Sun May 31 10:16:45 PDT 2009,NO_QUERY,laurakim123,@SwissTwist Argh that is even worse! Sorry my friend 
1380,0,2188379137,Mon Jun 15 21:47:25 PDT 2009,NO_QUERY,kyleizk00l,@garthness why are you so fucking cool babe? 
1381,0,2052349477,Sat Jun 06 00:26:03 PDT 2009,NO_QUERY,indahutari,my tummy aches 
1382,0,1548722235,Fri Apr 17 21:46:21 PDT 2009,NO_QUERY,NHutchenson,Just found out our free Saturday isn't so free anymore.   sleeping in till 8am SCORE! haha
1383,0,1695047122,Mon May 04 05:01:59 PDT 2009,NO_QUERY,HarleyPan,In bio with a sub. I wanna go home... 
1384,0,2181292511,Mon Jun 15 11:37:49 PDT 2009,NO_QUERY,pierregoh,@slixk tell me about it. Me too 
1385,0,2237250889,Fri Jun 19 05:28:12 PDT 2009,NO_QUERY,nadhiyamali,@sureshtvin yes please do.... i dont even ve the details of the event 
1386,0,2203848623,Wed Jun 17 00:41:01 PDT 2009,NO_QUERY,enkor,@valuhreebee i wanna go to dallas...and visit good records... or cd source 
1387,0,1751317483,Sat May 09 19:10:04 PDT 2009,NO_QUERY,HypeBigelow,@Imkeepingup Gone so soon? 
1388,0,1970324089,Sat May 30 03:23:38 PDT 2009,NO_QUERY,kandicemaemae,As much as I think &quot;Cheaters&quot; is hilarious this episode was truly sad 
1389,0,2226414397,Thu Jun 18 11:55:33 PDT 2009,NO_QUERY,Lissettek,got to study the lymphatic system and respiratory system 
1390,0,2055622248,Sat Jun 06 09:39:14 PDT 2009,NO_QUERY,g_woody,is very ill 
1391,0,2260375273,Sat Jun 20 19:06:54 PDT 2009,NO_QUERY,SirChops,I bought the Ghostbusters game but it's too buggy to play very far. 
1392,0,1883663614,Fri May 22 08:54:45 PDT 2009,NO_QUERY,deefamouss,@djcallib umm  jus hurry up&amp; come back i dont like wen u gone too far!
1393,0,1827554940,Sun May 17 10:57:38 PDT 2009,NO_QUERY,248dp,OMGOMGOMGOGMOGMGGG THE FOX HAS JUST EATEN PEARDROP IASUHFIYSAFYGASIFGS     
1394,0,1759307693,Sun May 10 18:55:43 PDT 2009,NO_QUERY,montana_craft,happy mothers day mom! im going to bed. dad leaves tomorrow 
1395,0,1556302993,Sat Apr 18 22:19:57 PDT 2009,NO_QUERY,anthonybelljr,Got Damnit! Who's smart Idea was it to wait until The Last fuckin 24 Hours to do 5 term papers??? Oh wait.... that'd be ME! 
1396,0,2058296057,Sat Jun 06 14:39:24 PDT 2009,NO_QUERY,krobertson24,Really want to go for a walk but it's dark and no doubt cold and it's Saturday night in Kdy...so probably not a great idea. 
1397,0,2071250314,Sun Jun 07 19:05:12 PDT 2009,NO_QUERY,sa_scully,@izzygsmom which part? When his mom dies? I skip that part. 
1398,0,2219349469,Thu Jun 18 00:20:17 PDT 2009,NO_QUERY,jcg1987,@Fearnecotton  that sucks
1399,0,2240458204,Fri Jun 19 09:46:12 PDT 2009,NO_QUERY,mcjonaslovexx,@Sbre53 ahahha parttaaay time with grammmy! lmao and awwee  we shall hang tomorrow or sometime soon! hahah
1400,0,1956928310,Thu May 28 23:03:10 PDT 2009,NO_QUERY,farttr,"FartWatch: Chillin with nigga Stanky. He farted, it stinks  http://cli.gs/TtZu27"
1401,0,2321903100,Wed Jun 24 21:44:33 PDT 2009,NO_QUERY,yeliwtaylor,AWEMANNN I wanna watch Cobra Starship on the new Alexa Chung show! Why do I have to be stuck in a car for seven hours? 
1402,0,2068780099,Sun Jun 07 14:41:07 PDT 2009,NO_QUERY,dshibi,Public holiday today but my sleep-in has been interrupted by the banging of the professional ppl laying the timber floor downstairs  Urgh!
1403,0,1556803475,Sun Apr 19 00:25:24 PDT 2009,NO_QUERY,cherrybabyy,omgeee im sOooO drunk well sOrta hahah w/ thee r.o.d  missin a few 
1404,0,2188816172,Mon Jun 15 22:37:20 PDT 2009,NO_QUERY,tracy_in_uk,The electricity has just gone off. 
1405,0,2050145441,Fri Jun 05 18:08:52 PDT 2009,NO_QUERY,atlas404,Aaaand there goes the clutch release bearing. Stuck on the side of GA 13 waiting on a tow. 
1406,0,2207868144,Wed Jun 17 08:29:12 PDT 2009,NO_QUERY,ootifferszoo,@iheartPSU lol. he is yumm r u still up here at SC?? nd u dont tell anyone 
1407,0,1771234601,Mon May 11 23:38:43 PDT 2009,NO_QUERY,nickmccabe,Poor @bekimccabe just spend 40 dollars on a dvi to tv adaptor that wont even work on her computer..  with no returns too.. Poo
1408,0,1995031663,Mon Jun 01 12:50:31 PDT 2009,NO_QUERY,HereAgain,Ross ate all the nice wine gums! Damn you Ross! Only orange and yellows left 
1409,0,1993938643,Mon Jun 01 11:09:45 PDT 2009,NO_QUERY,wendylbolm,Where is my #tweebie? 
1410,0,2053072307,Sat Jun 06 03:09:43 PDT 2009,NO_QUERY,speedyconkiwi,i think i'm getting sick 
1411,0,1825062462,Sun May 17 04:10:33 PDT 2009,NO_QUERY,CelineFitz,Also chervil looking a bit tired. 
1412,0,2013261128,Tue Jun 02 22:15:47 PDT 2009,NO_QUERY,cutemama007,and she's gone.  
1413,0,2242566788,Fri Jun 19 12:21:05 PDT 2009,NO_QUERY,brittnilindgren,@nicolekman omg...I know nicole we may as well give up haha @jonasbrothers are not gunna notice us ! 
1414,0,2198074162,Tue Jun 16 15:34:13 PDT 2009,NO_QUERY,lilellis92,i cant sleep 
